clip_id,source,threshold,tile_size,activation_rule,halo_tiles,total_tiles,active_tiles,partial_edge_tiles,additional_closure_tiles,pairs_at_or_above_75_percent,pairs_at_or_above_90_percent,full_pressure_pairs,active_tile_ratio,frozen_candidate_ratio,halo_inflation_ratio
c05,raw,0,64,5_percent,0,15912,14763,1989,0,142,142,110,0.927790346907994,0.072209653092006,1.0
c05,raw,0,64,5_percent,1,15912,14866,1989,103,143,143,142,0.9342634489693313,0.06573655103066867,1.0069769017137438
c05,raw,0,64,5_percent,2,15912,14872,1989,109,143,143,143,0.934640522875817,0.065359477124183,1.0073833231727969
c05,raw,0,64,10_percent,0,15912,14598,1989,0,142,141,79,0.917420814479638,0.08257918552036203,1.0
c05,raw,0,64,10_percent,1,15912,14860,1989,262,143,143,140,0.9338863750628457,0.06611362493715434,1.0179476640635703
c05,raw,0,64,10_percent,2,15912,14872,1989,274,143,143,143,0.934640522875817,0.065359477124183,1.0187696944786957
c05,raw,1,8,any,0,954720,717085,0,0,115,13,0,0.7510945617563265,0.2489054382436735,1.0
c05,raw,1,8,any,1,954720,859837,0,142752,142,141,3,0.9006169348081112,0.09938306519188878,1.199072634345998
c05,raw,1,8,any,2,954720,882883,0,165798,143,142,15,0.9247559493883023,0.0752440506116977,1.231211083762734
c05,raw,1,8,1_percent,0,954720,717085,0,0,115,13,0,0.7510945617563265,0.2489054382436735,1.0
c05,raw,1,8,1_percent,1,954720,859837,0,142752,142,141,3,0.9006169348081112,0.09938306519188878,1.199072634345998
c05,raw,1,8,1_percent,2,954720,882883,0,165798,143,142,15,0.9247559493883023,0.0752440506116977,1.231211083762734
c05,raw,1,8,5_percent,0,954720,629498,0,0,41,5,0,0.6593535277358806,0.34064647226411937,1.0
c05,raw,1,8,5_percent,1,954720,825689,0,196191,142,114,2,0.8648493799229093,0.13515062007709067,1.3116626264102507
c05,raw,1,8,5_percent,2,954720,869031,0,239533,142,142,4,0.9102469834087481,0.0897530165912519,1.3805143145808247
c05,raw,1,8,10_percent,0,954720,577369,0,0,20,4,0,0.6047521786492375,0.39524782135076253,1.0
c05,raw,1,8,10_percent,1,954720,801850,0,224481,142,71,0,0.8398797553209318,0.16012024467906816,1.3887998836099618
c05,raw,1,8,10_percent,2,954720,859941,0,282572,142,139,3,0.9007258672699849,0.09927413273001506,1.4894131829038275
c05,raw,1,16,any,0,238680,206145,0,0,142,108,1,0.8636877828054299,0.1363122171945701,1.0
c05,raw,1,16,any,1,238680,221715,0,15570,143,142,50,0.928921568627451,0.07107843137254899,1.075529360401659
c05,raw,1,16,any,2,238680,222908,0,16763,143,143,123,0.9339198927434221,0.06608010725657787,1.081316549031022
c05,raw,1,16,1_percent,0,238680,198315,0,0,142,68,1,0.8308823529411765,0.16911764705882348,1.0
c05,raw,1,16,1_percent,1,238680,220323,0,22008,143,142,18,0.9230894922071393,0.07691050779286068,1.1109749640723092
c05,raw,1,16,1_percent,2,238680,222732,0,24417,143,143,110,0.9331825037707391,0.06681749622926092,1.1231223054231905
c05,raw,1,16,5_percent,0,238680,179526,0,0,112,15,0,0.7521618903971845,0.2478381096028155,1.0
c05,raw,1,16,5_percent,1,238680,216877,0,37351,142,142,5,0.9086517512988102,0.09134824870118985,1.2080534295868008
c05,raw,1,16,5_percent,2,238680,221916,0,42390,143,142,73,0.9297637003519357,0.07023629964806433,1.2361217873734167
c05,raw,1,16,10_percent,0,238680,160847,0,0,58,8,0,0.6739022959611195,0.3260977040388805,1.0
c05,raw,1,16,10_percent,1,238680,209849,0,49002,142,123,3,0.8792064689123512,0.12079353108764879,1.3046497603312464
c05,raw,1,16,10_percent,2,238680,219494,0,58647,143,141,38,0.919616222557399,0.08038377744260095,1.3646135768774053
c05,raw,1,32,any,0,59670,54771,0,0,143,142,19,0.9178984414278532,0.08210155857214685,1.0
c05,raw,1,32,any,1,59670,55757,0,986,143,143,141,0.9344226579520697,0.06557734204793031,1.0180022274561356
c05,raw,1,32,any,2,59670,55770,0,999,143,143,143,0.934640522875817,0.065359477124183,1.0182395793394314
c05,raw,1,32,1_percent,0,59670,53133,0,0,142,135,5,0.8904474610356963,0.10955253896430373,1.0
c05,raw,1,32,1_percent,1,59670,55694,0,2561,143,143,123,0.9333668510139098,0.06663314898609018,1.0481998005006306
c05,raw,1,32,1_percent,2,59670,55765,0,2632,143,143,142,0.9345567286743758,0.06544327132562422,1.0495360698624208
c05,raw,1,32,5_percent,0,59670,49090,0,0,137,65,3,0.8226914697502933,0.17730853024970672,1.0
c05,raw,1,32,5_percent,1,59670,55172,0,6082,143,142,72,0.9246187363834423,0.07538126361655773,1.1238948869423508
c05,raw,1,32,5_percent,2,59670,55690,0,6600,143,143,127,0.9332998156527569,0.06670018434724312,1.1344469342024852
c05,raw,1,32,10_percent,0,59670,43661,0,0,93,15,2,0.7317077258253729,0.2682922741746271,1.0
c05,raw,1,32,10_percent,1,59670,53553,0,9892,143,132,30,0.8974861739567622,0.10251382604323778,1.2265637525480406
c05,raw,1,32,10_percent,2,59670,55259,0,11598,143,143,92,0.9260767554885202,0.0739232445114798,1.2656375254804058
c05,raw,1,64,any,0,15912,14836,1989,0,143,143,122,0.932378079436903,0.06762192056309702,1.0
c05,raw,1,64,any,1,15912,14872,1989,36,143,143,143,0.934640522875817,0.065359477124183,1.0024265300620114
c05,raw,1,64,any,2,15912,14872,1989,36,143,143,143,0.934640522875817,0.065359477124183,1.0024265300620114
c05,raw,1,64,1_percent,0,15912,14592,1989,0,142,142,66,0.9170437405731523,0.0829562594268477,1.0
c05,raw,1,64,1_percent,1,15912,14870,1989,278,143,143,141,0.9345148315736551,0.06548516842634489,1.0190515350877194
c05,raw,1,64,1_percent,2,15912,14872,1989,280,143,143,143,0.934640522875817,0.065359477124183,1.0191885964912282
c05,raw,1,64,5_percent,0,15912,13616,1989,0,139,96,16,0.8557063851181498,0.14429361488185022,1.0
c05,raw,1,64,5_percent,1,15912,14796,1989,1180,143,143,119,0.9298642533936652,0.07013574660633481,1.086662749706228
c05,raw,1,64,5_percent,2,15912,14872,1989,1256,143,143,143,0.934640522875817,0.065359477124183,1.0922444183313749
c05,raw,1,64,10_percent,0,15912,12221,1989,0,109,35,5,0.7680367018602313,0.23196329813976868,1.0
c05,raw,1,64,10_percent,1,15912,14485,1989,2264,143,135,79,0.9103192559074912,0.08968074409250881,1.185254889125276
c05,raw,1,64,10_percent,2,15912,14842,1989,2621,143,143,131,0.9327551533433887,0.06724484665661135,1.2144669012355782
c05,raw,2,8,any,0,954720,548341,0,0,14,0,0,0.5743474526562762,0.4256525473437238,1.0
c05,raw,2,8,any,1,954720,779202,0,230861,140,51,0,0.816157616892911,0.183842383107089,1.4210172137410844
c05,raw,2,8,any,2,954720,844879,0,296538,142,128,0,0.8849495139936316,0.11505048600636836,1.540791222979861
c05,raw,2,8,1_percent,0,954720,548341,0,0,14,0,0,0.5743474526562762,0.4256525473437238,1.0
c05,raw,2,8,1_percent,1,954720,779202,0,230861,140,51,0,0.816157616892911,0.183842383107089,1.4210172137410844
c05,raw,2,8,1_percent,2,954720,844879,0,296538,142,128,0,0.8849495139936316,0.11505048600636836,1.540791222979861
c05,raw,2,8,5_percent,0,954720,459922,0,0,6,0,0,0.4817349589408413,0.5182650410591587,1.0
c05,raw,2,8,5_percent,1,954720,679279,0,219357,78,11,0,0.7114955170102228,0.28850448298977716,1.4769439165771587
c05,raw,2,8,5_percent,2,954720,769893,0,309971,134,46,0,0.8064071141277024,0.19359288587229762,1.6739642808998048
c05,raw,2,8,10_percent,0,954720,420710,0,0,5,0,0,0.4406632311044076,0.5593367688955924,1.0
c05,raw,2,8,10_percent,1,954720,632175,0,211465,48,5,0,0.6621574912016088,0.3378425087983912,1.5026383969955552
c05,raw,2,8,10_percent,2,954720,726785,0,306075,112,22,0,0.7612546086810793,0.2387453913189207,1.7275201445176012
c05,raw,2,16,any,0,238680,175520,0,0,99,10,0,0.7353779118485001,0.2646220881514999,1.0
c05,raw,2,16,any,1,238680,214968,0,39448,143,138,0,0.9006535947712418,0.09934640522875815,1.2247493163172287
c05,raw,2,16,any,2,238680,221129,0,45609,143,143,49,0.9264663985252221,0.07353360147477794,1.2598507292616226
c05,raw,2,16,1_percent,0,238680,159394,0,0,50,5,0,0.6678146472264119,0.33218535277358807,1.0
c05,raw,2,16,1_percent,1,238680,206099,0,46705,142,106,0,0.863495056142115,0.13650494385788503,1.2930160482828714
c05,raw,2,16,1_percent,2,238680,217313,0,57919,143,139,17,0.9104784648902295,0.08952153510977046,1.3633700139277514
c05,raw,2,16,5_percent,0,238680,134761,0,0,16,1,0,0.5646095190212838,0.43539048097871624,1.0
c05,raw,2,16,5_percent,1,238680,185220,0,50459,123,33,0,0.7760180995475113,0.22398190045248867,1.374433255912319
c05,raw,2,16,5_percent,2,238680,204578,0,69817,143,94,6,0.8571225071225071,0.14287749287749285,1.5180801567219002
c05,raw,2,16,10_percent,0,238680,121073,0,0,12,0,0,0.5072607675548853,0.49273923244511475,1.0
c05,raw,2,16,10_percent,1,238680,173167,0,52094,82,18,0,0.7255195240489358,0.2744804759510642,1.4302693416368637
c05,raw,2,16,10_percent,2,238680,195136,0,74063,136,48,2,0.8175632646220882,0.18243673537791183,1.6117218537576503
c05,raw,2,32,any,0,59670,51467,0,0,142,105,0,0.8625272331154684,0.13747276688453158,1.0
c05,raw,2,32,any,1,59670,55539,0,4072,143,143,98,0.9307692307692308,0.0692307692307692,1.079118658557911
c05,raw,2,32,any,2,59670,55753,0,4286,143,143,137,0.9343556225909168,0.06564437740908324,1.0832766627159152
c05,raw,2,32,1_percent,0,59670,44757,0,0,107,17,0,0.7500754147812971,0.24992458521870287,1.0
c05,raw,2,32,1_percent,1,59670,53789,0,9032,143,132,28,0.9014412602647897,0.09855873973521034,1.201800835623478
c05,raw,2,32,1_percent,2,59670,55256,0,10499,143,143,105,0.9260264789676554,0.07397352103234456,1.2345778314006748
c05,raw,2,32,5_percent,0,59670,38375,0,0,38,5,0,0.6431204960616725,0.35687950393832746,1.0
c05,raw,2,32,5_percent,1,59670,50289,0,11914,141,75,13,0.8427853192559075,0.1572146807440925,1.3104625407166124
c05,raw,2,32,5_percent,2,59670,53754,0,15379,143,133,46,0.9008547008547009,0.09914529914529913,1.400755700325733
c05,raw,2,32,10_percent,0,59670,34571,0,0,21,2,0,0.5793698676051617,0.42063013239483826,1.0
c05,raw,2,32,10_percent,1,59670,48294,0,13723,134,45,8,0.8093514328808447,0.19064856711915534,1.3969512018744035
c05,raw,2,32,10_percent,2,59670,52842,0,18271,143,117,37,0.885570638511815,0.11442936148818506,1.5285065517341123
c05,raw,2,64,any,0,15912,14528,1989,0,143,139,49,0.9130216189039718,0.08697838109602818,1.0
c05,raw,2,64,any,1,15912,14868,1989,340,143,143,141,0.9343891402714932,0.06561085972850678,1.0234030837004404
c05,raw,2,64,any,2,15912,14872,1989,344,143,143,143,0.934640522875817,0.065359477124183,1.0236784140969164
c05,raw,2,64,1_percent,0,15912,12836,1989,0,130,52,5,0.8066867772750126,0.1933132227249874,1.0
c05,raw,2,64,1_percent,1,15912,14569,1989,1733,143,137,93,0.9155982905982906,0.08440170940170943,1.135010906824556
c05,raw,2,64,1_percent,2,15912,14835,1989,1999,143,143,130,0.932315233785822,0.06768476621417796,1.1557338734808351
c05,raw,2,64,5_percent,0,15912,11189,1989,0,69,23,0,0.7031799899446959,0.2968200100553041,1.0
c05,raw,2,64,5_percent,1,15912,14052,1989,2863,143,114,50,0.8831070889894419,0.1168929110105581,1.255876307087318
c05,raw,2,64,5_percent,2,15912,14756,1989,3567,143,143,110,0.9273504273504274,0.07264957264957261,1.318795245330235
c05,raw,2,64,10_percent,0,15912,9896,1989,0,40,4,0,0.6219205630970337,0.3780794369029663,1.0
c05,raw,2,64,10_percent,1,15912,13727,1989,3831,142,92,44,0.8626822523881348,0.13731774761186522,1.3871261115602262
c05,raw,2,64,10_percent,2,15912,14679,1989,4783,143,143,84,0.9225113122171946,0.07748868778280538,1.4833265966046887
c05,raw,4,8,any,0,954720,390072,0,0,0,0,0,0.4085721468074409,0.5914278531925591,1.0
c05,raw,4,8,any,1,954720,597448,0,207376,29,0,0,0.6257834757834758,0.3742165242165242,1.5316351852991243
c05,raw,4,8,any,2,954720,700971,0,310899,102,6,0,0.7342163147310206,0.26578368526897944,1.7970297791177015
c05,raw,4,8,1_percent,0,954720,390072,0,0,0,0,0,0.4085721468074409,0.5914278531925591,1.0
c05,raw,4,8,1_percent,1,954720,597448,0,207376,29,0,0,0.6257834757834758,0.3742165242165242,1.5316351852991243
c05,raw,4,8,1_percent,2,954720,700971,0,310899,102,6,0,0.7342163147310206,0.26578368526897944,1.7970297791177015
c05,raw,4,8,5_percent,0,954720,349089,0,0,0,0,0,0.3656454248366013,0.6343545751633988,1.0
c05,raw,4,8,5_percent,1,954720,545308,0,196219,9,0,0,0.5711706049941344,0.4288293950058656,1.5620887510061905
c05,raw,4,8,5_percent,2,954720,644147,0,295058,45,1,0,0.6746972934472935,0.32530270655270654,1.8452228514791358
c05,raw,4,8,10_percent,0,954720,326070,0,0,0,0,0,0.3415346907993967,0.6584653092006033,1.0
c05,raw,4,8,10_percent,1,954720,523510,0,197440,8,0,0,0.548338779956427,0.451661220043573,1.6055141534026436
c05,raw,4,8,10_percent,2,954720,619222,0,293152,31,0,0,0.6485901625607507,0.35140983743924925,1.8990462170699542
c05,raw,4,16,any,0,238680,128870,0,0,5,0,0,0.5399279369867606,0.46007206301323944,1.0
c05,raw,4,16,any,1,238680,184135,0,55265,128,15,0,0.7714722641193229,0.2285277358806771,1.4288430200977729
c05,raw,4,16,any,2,238680,205393,0,76523,143,102,1,0.8605371208312385,0.13946287916876154,1.5937999534414526
c05,raw,4,16,1_percent,0,238680,120902,0,0,4,0,0,0.5065443271325625,0.4934556728674375,1.0
c05,raw,4,16,1_percent,1,238680,174448,0,53546,99,8,0,0.7308865426512485,0.2691134573487515,1.4428876279962284
c05,raw,4,16,1_percent,2,238680,197581,0,76679,140,61,0,0.8278071057482822,0.1721928942517178,1.6342244131610726
c05,raw,4,16,5_percent,0,238680,108763,0,0,0,0,0,0.4556854365677895,0.5443145634322105,1.0
c05,raw,4,16,5_percent,1,238680,160469,0,51706,44,2,0,0.6723185855538797,0.3276814144461203,1.475400641762364
c05,raw,4,16,5_percent,2,238680,184832,0,76069,126,25,0,0.7743924920395509,0.22560750796044915,1.6994014508610464
c05,raw,4,16,10_percent,0,238680,98577,0,0,0,0,0,0.41300904977375563,0.5869909502262444,1.0
c05,raw,4,16,10_percent,1,238680,153839,0,55262,31,1,0,0.6445408077761019,0.3554591922238981,1.5605972995729227
c05,raw,4,16,10_percent,2,238680,179629,0,81052,111,21,0,0.752593430534607,0.24740656946539297,1.8222201933513902
c05,raw,4,32,any,0,59670,41221,0,0,53,0,0,0.6908161555220379,0.3091838444779621,1.0
c05,raw,4,32,any,1,59670,52810,0,11589,143,127,10,0.8850343556225909,0.11496564437740908,1.281143106668931
c05,raw,4,32,any,2,59670,55028,0,13807,143,142,73,0.922205463381934,0.07779453661806601,1.3349506319594382
c05,raw,4,32,1_percent,0,59670,36410,0,0,22,0,0,0.6101893748952573,0.38981062510474274,1.0
c05,raw,4,32,1_percent,1,59670,49092,0,12682,139,55,6,0.8227249874308697,0.17727501256913025,1.3483109035979126
c05,raw,4,32,1_percent,2,59670,53005,0,16595,143,122,22,0.8883023294788001,0.11169767052119994,1.455781378742104
c05,raw,4,32,5_percent,0,59670,32745,0,0,9,0,0,0.5487682252388135,0.4512317747611865,1.0
c05,raw,4,32,5_percent,1,59670,46747,0,14002,129,28,4,0.7834255069549187,0.21657449304508125,1.4276072682852343
c05,raw,4,32,5_percent,2,59670,51953,0,19208,143,112,18,0.8706720294955589,0.12932797050444111,1.586593373034051
c05,raw,4,32,10_percent,0,59670,28880,0,0,5,0,0,0.4839953075247193,0.5160046924752807,1.0
c05,raw,4,32,10_percent,1,59670,44700,0,15820,105,20,2,0.7491201608848668,0.25087983911513323,1.5477839335180055
c05,raw,4,32,10_percent,2,59670,51000,0,22120,142,98,14,0.8547008547008547,0.14529914529914534,1.765927977839335
c05,raw,4,64,any,0,15912,12750,1989,0,133,39,0,0.8012820512820513,0.19871794871794868,1.0
c05,raw,4,64,any,1,15912,14702,1989,1952,143,143,101,0.9239567621920564,0.07604323780794364,1.1530980392156862
c05,raw,4,64,any,2,15912,14845,1989,2095,143,143,129,0.9329436902966315,0.06705630970336851,1.164313725490196
c05,raw,4,64,1_percent,0,15912,11029,1989,0,58,14,0,0.6931246857717446,0.3068753142282554,1.0
c05,raw,4,64,1_percent,1,15912,13915,1989,2886,143,113,38,0.8744972347913524,0.12550276520864756,1.2616737691540485
c05,raw,4,64,1_percent,2,15912,14719,1989,3690,143,143,97,0.9250251382604324,0.07497486173956758,1.3345724907063197
c05,raw,4,64,5_percent,0,15912,9794,1989,0,31,6,0,0.6155103066867773,0.3844896933132227,1.0
c05,raw,4,64,5_percent,1,15912,13623,1989,3829,143,84,37,0.8561463046757164,0.1438536953242836,1.3909536450888298
c05,raw,4,64,5_percent,2,15912,14669,1989,4875,143,143,82,0.9218828557063852,0.07811714429361483,1.4977537267714927
c05,raw,4,64,10_percent,0,15912,8317,1989,0,8,1,0,0.5226872800402212,0.47731271995977875,1.0
c05,raw,4,64,10_percent,1,15912,13118,1989,4801,135,56,30,0.8244092508798391,0.17559074912016093,1.5772514127690274
c05,raw,4,64,10_percent,2,15912,14431,1989,6114,143,137,55,0.9069255907491202,0.09307440925087984,1.735120836840207
c05,raw,8,8,any,0,954720,315627,0,0,0,0,0,0.33059640522875816,0.6694035947712418,1.0
c05,raw,8,8,any,1,954720,509711,0,194084,1,0,0,0.5338853276353276,0.4661146723646724,1.614915707464824
c05,raw,8,8,any,2,954720,611156,0,295529,26,0,0,0.6401416122004358,0.35985838779956425,1.93632357181103
c05,raw,8,8,1_percent,0,954720,315627,0,0,0,0,0,0.33059640522875816,0.6694035947712418,1.0
c05,raw,8,8,1_percent,1,954720,509711,0,194084,1,0,0,0.5338853276353276,0.4661146723646724,1.614915707464824
c05,raw,8,8,1_percent,2,954720,611156,0,295529,26,0,0,0.6401416122004358,0.35985838779956425,1.93632357181103
c05,raw,8,8,5_percent,0,954720,284648,0,0,0,0,0,0.29814814814814816,0.7018518518518518,1.0
c05,raw,8,8,5_percent,1,954720,481932,0,197284,0,0,0,0.504788838612368,0.495211161387632,1.6930805767122903
c05,raw,8,8,5_percent,2,954720,580464,0,295816,19,0,0,0.6079939668174962,0.3920060331825038,2.0392344228661363
c05,raw,8,8,10_percent,0,954720,263990,0,0,0,0,0,0.2765103904809787,0.7234896095190213,1.0
c05,raw,8,8,10_percent,1,954720,466482,0,202492,0,0,0,0.4886060834590246,0.5113939165409753,1.7670442062199325
c05,raw,8,8,10_percent,2,954720,567377,0,303387,18,0,0,0.594286282889224,0.405713717110776,2.1492367135118755
c05,raw,8,16,any,0,238680,108027,0,0,0,0,0,0.45260180995475113,0.5473981900452489,1.0
c05,raw,8,16,any,1,238680,162135,0,54108,46,0,0,0.6792986425339367,0.3207013574660633,1.5008747813046739
c05,raw,8,16,any,2,238680,187764,0,79737,131,25,0,0.7866767219708396,0.2133232780291604,1.7381210252992307
c05,raw,8,16,1_percent,0,238680,103439,0,0,0,0,0,0.433379420144126,0.566620579855874,1.0
c05,raw,8,16,1_percent,1,238680,156324,0,52885,28,0,0,0.6549522373051785,0.3450477626948215,1.511267510320092
